normalized_key,level,hazard_type,area_ratio,rank_avg,rank_max,source,acquired_on
千葉県八千代市保品,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北10丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北11丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北12丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北13丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北14丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北15丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北16丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北17丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北4丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北5丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北6丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北7丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北8丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台北9丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台南1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台南2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台南3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台東1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台東2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台東3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台東4丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台東5丁目,chome,landslide,0.0958,0.0958,1.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台東6丁目,chome,landslide,0.0181,0.0181,1.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台西10丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台西1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台西2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台西3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台西4丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台西5丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台西6丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台西7丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台西8丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市八千代台西9丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田,chome,landslide,0.0143,0.0166,2.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台3丁目,chome,landslide,0.0156,0.0193,2.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台4丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台5丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台6丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台7丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台北1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台北2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台北3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台南1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台南2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市勝田台南3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市吉橋,chome,landslide,0.0102,0.0108,2.0,mlit_a33-23,2026-09-05
千葉県八千代市堀の内,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市大和田,chome,landslide,0.0067,0.0069,2.0,mlit_a33-23,2026-09-05
千葉県八千代市大和田新田,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市大学町1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市大学町2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市大学町3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市大学町4丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市大学町5丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市大学町6丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市小池,chome,landslide,0.0088,0.0091,2.0,mlit_a33-23,2026-09-05
千葉県八千代市尾崎,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市島田,chome,landslide,0.0599,0.0626,2.0,mlit_a33-23,2026-09-05
千葉県八千代市島田台,chome,landslide,0.0006,0.0006,2.0,mlit_a33-23,2026-09-05
千葉県八千代市平戸,chome,landslide,0.0645,0.0728,2.0,mlit_a33-23,2026-09-05
千葉県八千代市村上,chome,landslide,0.0088,0.0105,2.0,mlit_a33-23,2026-09-05
千葉県八千代市村上南1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市村上南2丁目,chome,landslide,0.0127,0.0127,1.0,mlit_a33-23,2026-09-05
千葉県八千代市村上南3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市村上南4丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市村上南5丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市村上団地,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市桑橋,chome,landslide,0.0173,0.0202,2.0,mlit_a33-23,2026-09-05
千葉県八千代市桑納,chome,landslide,0.0406,0.0459,2.0,mlit_a33-23,2026-09-05
千葉県八千代市真木野,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市神久保,chome,landslide,0.0108,0.0124,2.0,mlit_a33-23,2026-09-05
千葉県八千代市神野,chome,landslide,0.0035,0.0043,2.0,mlit_a33-23,2026-09-05
千葉県八千代市米本,chome,landslide,0.0124,0.0141,2.0,mlit_a33-23,2026-09-05
千葉県八千代市米本団地,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘4丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘5丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘西1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘西2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘西3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘西4丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘西5丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘西6丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘西7丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市緑が丘西8丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市萱田,chome,landslide,0.0138,0.017,2.0,mlit_a33-23,2026-09-05
千葉県八千代市萱田町,chome,landslide,0.0099,0.0104,2.0,mlit_a33-23,2026-09-05
千葉県八千代市高津,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市高津団地,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市高津東1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市高津東2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市高津東3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市高津東4丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八千代市麦丸,chome,landslide,0.0153,0.0188,2.0,mlit_a33-23,2026-09-05
千葉県八街市みどり台1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市みどり台2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市上砂,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市中央,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市八街い,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市八街に,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市八街は,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市八街へ,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市八街ほ,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市八街ろ,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市勢田,chome,landslide,0.0172,0.0215,2.0,mlit_a33-23,2026-09-05
千葉県八街市吉倉,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市四木,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市大木,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市大谷流,chome,landslide,0.0402,0.0499,2.0,mlit_a33-23,2026-09-05
千葉県八街市大関,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市富山,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市小谷流,chome,landslide,0.003,0.0037,2.0,mlit_a33-23,2026-09-05
千葉県八街市山田台,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市岡田,chome,landslide,0.0686,0.0856,2.0,mlit_a33-23,2026-09-05
千葉県八街市希望が丘,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市文違,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市朝日,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市木原,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市東吉田,chome,landslide,0.0063,0.0076,2.0,mlit_a33-23,2026-09-05
千葉県八街市根古谷,chome,landslide,0.0208,0.0266,2.0,mlit_a33-23,2026-09-05
千葉県八街市榎戸,chome,landslide,0.0032,0.0038,2.0,mlit_a33-23,2026-09-05
千葉県八街市沖,chome,landslide,0.0,0.0,1.0,mlit_a33-23,2026-09-05
千葉県八街市沖渡,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市泉台1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市泉台2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市泉台3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市滝台,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市用草,chome,landslide,0.0112,0.0141,2.0,mlit_a33-23,2026-09-05
千葉県八街市砂,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県八街市雁丸,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県勝浦市上植野,chome,landslide,0.0086,0.0108,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市中倉,chome,landslide,0.082,0.1022,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市中島,chome,landslide,0.1156,0.1316,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市中谷,chome,landslide,0.0115,0.0134,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市中里,chome,landslide,0.0231,0.0285,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市串浜,chome,landslide,0.08,0.0969,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市佐野,chome,landslide,0.039,0.0506,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市出水,chome,landslide,0.36,0.4181,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市勝浦,chome,landslide,0.2383,0.2836,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市南山田,chome,landslide,0.0099,0.0128,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市台宿,chome,landslide,0.0148,0.0192,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市吉尾,chome,landslide,0.616,0.7639,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市名木,chome,landslide,0.007,0.0084,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市墨名,chome,landslide,0.1889,0.2243,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市大森,chome,landslide,0.0316,0.0397,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市大楠,chome,landslide,0.0143,0.0187,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市大沢,chome,landslide,0.1327,0.1656,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市守谷,chome,landslide,0.124,0.1551,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市宿戸,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県勝浦市小松野,chome,landslide,0.0,0.0,1.0,mlit_a33-23,2026-09-05
千葉県勝浦市小羽戸,chome,landslide,0.0105,0.0108,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市川津,chome,landslide,0.324,0.3807,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市市野川,chome,landslide,0.0293,0.0375,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市市野郷,chome,landslide,0.0133,0.0164,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市平田,chome,landslide,0.022,0.0281,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市新官,chome,landslide,0.2457,0.299,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市新戸,chome,landslide,0.0288,0.037,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市杉戸,chome,landslide,0.0112,0.0151,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市松部,chome,landslide,0.1595,0.1918,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市松野,chome,landslide,0.0095,0.0121,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市植野,chome,landslide,0.0077,0.0094,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市沢倉,chome,landslide,0.3752,0.4437,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市法花,chome,landslide,0.0313,0.04,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市浜勝浦,chome,landslide,0.2723,0.3017,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市浜行川,chome,landslide,0.114,0.1416,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市白井久保,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県勝浦市白木,chome,landslide,0.0311,0.0372,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市興津,chome,landslide,0.0799,0.0984,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市興津久保山台,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県勝浦市花里,chome,landslide,0.0056,0.0065,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市芳賀,chome,landslide,0.0375,0.0467,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市荒川,chome,landslide,0.0172,0.0242,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市蟹田,chome,landslide,0.0849,0.1053,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市貝掛,chome,landslide,0.0212,0.0282,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市赤羽根,chome,landslide,0.0192,0.0244,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市部原,chome,landslide,0.0902,0.1064,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市関谷,chome,landslide,0.0468,0.0587,2.0,mlit_a33-23,2026-09-05
千葉県勝浦市鵜原,chome,landslide,0.2366,0.2948,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市みどり平,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市上谷中,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市中台,chome,landslide,0.0069,0.0085,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市久方,chome,landslide,0.0925,0.1168,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市亀崎,chome,landslide,0.0536,0.0669,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市今泉,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市入山崎,chome,landslide,0.1219,0.1516,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市八日市場イ,chome,landslide,0.0159,0.0196,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市八日市場ニ,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市八日市場ハ,chome,landslide,0.0423,0.0529,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市八日市場ホ,chome,landslide,0.0166,0.0204,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市八日市場ロ,chome,landslide,0.0867,0.1091,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市八辺,chome,landslide,0.0113,0.0133,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市公崎,chome,landslide,0.101,0.1265,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市内山,chome,landslide,0.0047,0.0057,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市南山崎,chome,landslide,0.102,0.1295,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市南神崎,chome,landslide,0.0108,0.0139,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市吉崎,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市吉田,chome,landslide,0.0824,0.1022,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市堀之内,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市堀川,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市大堀,chome,landslide,0.1499,0.1818,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市大寺,chome,landslide,0.0209,0.0257,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市大浦,chome,landslide,0.0127,0.0154,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市安久山,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市宮本,chome,landslide,0.0108,0.0123,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市富岡,chome,landslide,0.005,0.0061,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市小高,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市山桑,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市川向,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市川辺,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市平木,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市新,chome,landslide,0.0335,0.0407,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市新堀,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市春海,chome,landslide,0.0063,0.008,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市時曽根,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市木積,chome,landslide,0.0266,0.0328,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市東小笹,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市東谷,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市松山,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市栢田,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市椿,chome,landslide,0.0175,0.022,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市横須賀,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市片子,chome,landslide,0.069,0.0845,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市生尾,chome,landslide,0.0302,0.0347,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市田久保,chome,landslide,0.0999,0.1258,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市登戸,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市米持,chome,landslide,0.0017,0.0017,1.0,mlit_a33-23,2026-09-05
千葉県匝瑳市若潮町,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市荻野,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市蕪里,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市西小笹,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市貝塚,chome,landslide,0.0835,0.1043,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市野手,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市金原,chome,landslide,0.0134,0.0171,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市長岡,chome,landslide,0.0373,0.0451,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市長谷,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市飯倉,chome,landslide,0.0409,0.0506,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市飯倉台,chome,landslide,0.0079,0.0095,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市飯塚,chome,landslide,0.0285,0.0349,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市飯高,chome,landslide,0.037,0.0451,2.0,mlit_a33-23,2026-09-05
千葉県匝瑳市高,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県匝瑳市高野,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県千葉市中央区中央1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県千葉市中央区中央2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県千葉市中央区中央3丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県千葉市中央区中央4丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県千葉市中央区中央港1丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県千葉市中央区中央港2丁目,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
千葉県千葉市中央区亀井町,chome,landslide,0.0,0.0,0.0,mlit_a33-23,2026-09-05
