family,city_jis,city_name,segment,rate_value,sample_count,source,stat_basis,period,acquired_on
KODATE_BUY,14214,伊勢原市,FLOOR_SQM,280952,72,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14214,伊勢原市,LAND_SQM,164706,73,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14215,海老名市,FLOOR_SQM,367544,96,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14215,海老名市,LAND_SQM,280000,98,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14216,座間市,FLOOR_SQM,328636,100,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14216,座間市,LAND_SQM,295727,102,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14217,南足柄市,FLOOR_SQM,116908,20,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14217,南足柄市,LAND_SQM,58261,22,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14218,綾瀬市,FLOOR_SQM,350000,75,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14218,綾瀬市,LAND_SQM,266434,78,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14301,三浦郡葉山町,FLOOR_SQM,430303,31,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14301,三浦郡葉山町,LAND_SQM,247778,32,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14321,高座郡寒川町,FLOOR_SQM,294737,29,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14321,高座郡寒川町,LAND_SQM,202857,29,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14341,中郡大磯町,FLOOR_SQM,231111,38,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14341,中郡大磯町,LAND_SQM,128205,42,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14342,中郡二宮町,FLOOR_SQM,209524,22,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14342,中郡二宮町,LAND_SQM,118106,22,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14362,足柄上郡大井町,FLOOR_SQM,178947,12,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14362,足柄上郡大井町,LAND_SQM,145989,12,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14363,足柄上郡松田町,FLOOR_SQM,65185,11,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14363,足柄上郡松田町,LAND_SQM,50000,11,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14366,足柄上郡開成町,FLOOR_SQM,241667,10,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14366,足柄上郡開成町,LAND_SQM,164286,11,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14382,足柄下郡箱根町,FLOOR_SQM,236574,18,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14382,足柄下郡箱根町,LAND_SQM,28485,19,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14384,足柄下郡湯河原町,FLOOR_SQM,121212,23,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14384,足柄下郡湯河原町,LAND_SQM,90909,23,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14401,愛甲郡愛川町,FLOOR_SQM,144949,40,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14401,愛甲郡愛川町,LAND_SQM,86466,40,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11101,さいたま市西区,AREA_SQM,140727,54,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11102,さいたま市北区,AREA_SQM,372381,154,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11103,さいたま市大宮区,AREA_SQM,900000,244,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11104,さいたま市見沼区,AREA_SQM,200000,87,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11105,さいたま市中央区,AREA_SQM,600000,168,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11106,さいたま市桜区,AREA_SQM,333333,81,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11107,さいたま市浦和区,AREA_SQM,816667,309,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11108,さいたま市南区,AREA_SQM,550000,292,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11109,さいたま市緑区,AREA_SQM,357143,81,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11110,さいたま市岩槻区,AREA_SQM,364706,59,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11201,川越市,AREA_SQM,226667,274,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11202,熊谷市,AREA_SQM,98333,48,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11203,川口市,AREA_SQM,470588,761,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11208,所沢市,AREA_SQM,333333,337,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11209,飯能市,AREA_SQM,156364,14,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11211,本庄市,AREA_SQM,150000,18,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11212,東松山市,AREA_SQM,126872,28,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11214,春日部市,AREA_SQM,169231,117,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11215,狭山市,AREA_SQM,96364,121,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11217,鴻巣市,AREA_SQM,171429,40,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11218,深谷市,AREA_SQM,94145,28,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11219,上尾市,AREA_SQM,350000,89,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11221,草加市,AREA_SQM,314286,231,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11222,越谷市,AREA_SQM,370330,284,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11223,蕨市,AREA_SQM,466667,85,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11224,戸田市,AREA_SQM,523077,218,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11225,入間市,AREA_SQM,150256,134,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11227,朝霞市,AREA_SQM,493333,171,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11228,志木市,AREA_SQM,345556,110,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11229,和光市,AREA_SQM,446154,142,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11230,新座市,AREA_SQM,293333,133,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11231,桶川市,AREA_SQM,218182,27,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11232,久喜市,AREA_SQM,172857,64,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11233,北本市,AREA_SQM,109091,45,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11234,八潮市,AREA_SQM,310795,96,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11235,富士見市,AREA_SQM,350000,89,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11237,三郷市,AREA_SQM,216667,187,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11238,蓮田市,AREA_SQM,258824,15,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11239,坂戸市,AREA_SQM,166250,68,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11241,鶴ケ島市,AREA_SQM,185714,54,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11243,吉川市,AREA_SQM,419487,38,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11245,ふじみ野市,AREA_SQM,342857,74,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11246,白岡市,AREA_SQM,245238,20,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11324,入間郡三芳町,AREA_SQM,216667,35,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,11464,北葛飾郡杉戸町,AREA_SQM,123939,12,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12101,千葉市中央区,AREA_SQM,383333,276,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12102,千葉市花見川区,AREA_SQM,157143,216,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12103,千葉市稲毛区,AREA_SQM,214286,213,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12104,千葉市若葉区,AREA_SQM,136842,54,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12105,千葉市緑区,AREA_SQM,193750,44,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12106,千葉市美浜区,AREA_SQM,324038,628,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12203,市川市,AREA_SQM,457143,550,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12204,船橋市,AREA_SQM,376389,808,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12206,木更津市,AREA_SQM,337255,10,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12207,松戸市,AREA_SQM,266667,492,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12208,野田市,AREA_SQM,170330,22,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12210,茂原市,AREA_SQM,123077,11,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12211,成田市,AREA_SQM,253333,63,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12212,佐倉市,AREA_SQM,237647,94,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12216,習志野市,AREA_SQM,340000,221,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12217,柏市,AREA_SQM,386667,445,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12219,市原市,AREA_SQM,216667,89,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12220,流山市,AREA_SQM,566667,186,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12221,八千代市,AREA_SQM,237218,180,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12222,我孫子市,AREA_SQM,320000,100,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12224,鎌ケ谷市,AREA_SQM,248571,64,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12227,浦安市,AREA_SQM,632456,282,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12228,四街道市,AREA_SQM,265126,20,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12229,袖ケ浦市,AREA_SQM,310526,10,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12231,印西市,AREA_SQM,247619,165,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12232,白井市,AREA_SQM,148333,87,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12234,南房総市,AREA_SQM,107778,10,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12239,大網白里市,AREA_SQM,200000,11,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,12322,印旛郡酒々井町,AREA_SQM,82353,13,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13101,千代田区,AREA_SQM,1800000,347,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13102,中央区,AREA_SQM,1846154,1340,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13103,港区,AREA_SQM,2000000,1537,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13104,新宿区,AREA_SQM,1244444,1305,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13105,文京区,AREA_SQM,1333333,772,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13106,台東区,AREA_SQM,1100000,740,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13107,墨田区,AREA_SQM,950000,719,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13108,江東区,AREA_SQM,1133333,1900,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13109,品川区,AREA_SQM,1240000,1202,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13110,目黒区,AREA_SQM,1333333,666,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13111,大田区,AREA_SQM,800000,1181,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13112,世田谷区,AREA_SQM,1016667,1725,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13113,渋谷区,AREA_SQM,1600000,929,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13114,中野区,AREA_SQM,1000000,602,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13115,杉並区,AREA_SQM,900000,880,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13116,豊島区,AREA_SQM,1081667,714,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13117,北区,AREA_SQM,900000,595,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13118,荒川区,AREA_SQM,876923,495,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13119,板橋区,AREA_SQM,727273,1058,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13120,練馬区,AREA_SQM,720000,922,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13121,足立区,AREA_SQM,566667,925,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13122,葛飾区,AREA_SQM,600000,597,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13123,江戸川区,AREA_SQM,653333,697,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13201,八王子市,AREA_SQM,342857,576,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13202,立川市,AREA_SQM,471429,197,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13203,武蔵野市,AREA_SQM,915476,252,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13204,三鷹市,AREA_SQM,812500,217,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13205,青梅市,AREA_SQM,175000,129,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13206,府中市,AREA_SQM,533333,356,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13207,昭島市,AREA_SQM,395238,142,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13208,調布市,AREA_SQM,625000,413,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13209,町田市,AREA_SQM,428571,297,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13210,小金井市,AREA_SQM,720000,140,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13211,小平市,AREA_SQM,480000,167,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13212,日野市,AREA_SQM,400000,153,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13213,東村山市,AREA_SQM,353846,161,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13214,国分寺市,AREA_SQM,773214,156,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13215,国立市,AREA_SQM,621111,110,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13218,福生市,AREA_SQM,272078,48,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13219,狛江市,AREA_SQM,614286,117,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13220,東大和市,AREA_SQM,414286,61,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13221,清瀬市,AREA_SQM,425000,51,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13222,東久留米市,AREA_SQM,260000,111,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13224,多摩市,AREA_SQM,342857,343,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13225,稲城市,AREA_SQM,400000,113,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13227,羽村市,AREA_SQM,220940,28,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,13229,西東京市,AREA_SQM,563068,216,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14101,横浜市鶴見区,AREA_SQM,500000,473,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14102,横浜市神奈川区,AREA_SQM,700000,523,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14103,横浜市西区,AREA_SQM,993333,400,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14104,横浜市中区,AREA_SQM,783333,499,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14105,横浜市南区,AREA_SQM,478509,374,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14106,横浜市保土ケ谷区,AREA_SQM,355556,247,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14107,横浜市磯子区,AREA_SQM,350000,286,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14108,横浜市金沢区,AREA_SQM,276923,293,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14109,横浜市港北区,AREA_SQM,646154,710,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14110,横浜市戸塚区,AREA_SQM,414286,401,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14111,横浜市港南区,AREA_SQM,330303,238,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14112,横浜市旭区,AREA_SQM,266667,192,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14113,横浜市緑区,AREA_SQM,437500,244,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14114,横浜市瀬谷区,AREA_SQM,390476,40,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14115,横浜市栄区,AREA_SQM,363603,128,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14116,横浜市泉区,AREA_SQM,428571,87,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14117,横浜市青葉区,AREA_SQM,569231,451,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14118,横浜市都筑区,AREA_SQM,635294,325,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14131,川崎市川崎区,AREA_SQM,615385,377,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14132,川崎市幸区,AREA_SQM,800000,312,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14133,川崎市中原区,AREA_SQM,1047222,540,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14134,川崎市高津区,AREA_SQM,638750,372,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14135,川崎市多摩区,AREA_SQM,470588,239,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14136,川崎市宮前区,AREA_SQM,546667,469,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14137,川崎市麻生区,AREA_SQM,400000,229,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14151,相模原市緑区,AREA_SQM,382576,106,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14152,相模原市中央区,AREA_SQM,300000,274,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14153,相模原市南区,AREA_SQM,386607,302,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14201,横須賀市,AREA_SQM,271429,353,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14203,平塚市,AREA_SQM,346667,213,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14204,鎌倉市,AREA_SQM,505882,173,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14205,藤沢市,AREA_SQM,543056,512,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14206,小田原市,AREA_SQM,306667,60,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14207,茅ヶ崎市,AREA_SQM,485714,226,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14208,逗子市,AREA_SQM,475962,88,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14210,三浦市,AREA_SQM,329412,25,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14211,秦野市,AREA_SQM,137500,55,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14212,厚木市,AREA_SQM,290417,152,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14213,大和市,AREA_SQM,413810,266,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14214,伊勢原市,AREA_SQM,161818,40,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14215,海老名市,AREA_SQM,387451,162,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14216,座間市,AREA_SQM,254545,135,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14218,綾瀬市,AREA_SQM,200000,30,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14301,三浦郡葉山町,AREA_SQM,633333,19,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14321,高座郡寒川町,AREA_SQM,180000,12,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14341,中郡大磯町,AREA_SQM,442105,19,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14382,足柄下郡箱根町,AREA_SQM,100000,114,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14383,足柄下郡真鶴町,AREA_SQM,200000,12,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
MANSION_BUY,14384,足柄下郡湯河原町,AREA_SQM,177778,79,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
